wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,321,109,사용중,0,0,0,134,2020,겨울,1,20200111,21700,1,11,2,17,토요일,송파소방서,방이119안전센터,방이119안전센터,418,400,서울특별시,송파구,풍납동,도시,동,127.1158711,37.5339332,5,2,0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,플라스틱/ PVC/ 비닐/ 장판,생활기기,세탁기,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4,0,N,N,N,,,,,,-1.7,,0.7,290,75,,665
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,183,58,사용중,0,0,0,23,2020,겨울,1,20200114,2800,1,14,0,28,화요일,송파소방서,마천119안전센터,마천119안전센터,404,629,서울특별시,송파구,문정동,도시,동,127.1326476,37.4889892,2,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2,0,N,N,N,,,,,,-4.4,,0.5,340,46,,1998
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,512,97,사용중,0,0,0,104,2020,겨울,1,20200115,84000,1,15,8,40,수요일,송파소방서,마천119안전센터,마천119안전센터,350,800,서울특별시,송파구,가락동,도시,동,127.127989,37.4930175,4,3,0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,계절용 기기,열선,,,주거,단독주택,기타 단독주택,4,0,N,N,N,,,,,,-6.3,,2.2,270,59,,1140
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,502,70,사용중,0,0,0,6024,2020,겨울,1,20200115,122100,1,15,12,21,수요일,송파소방서,마천119안전센터,마천119안전센터,210,2700,서울특별시,송파구,가락동,도시,동,127.135114,37.4928316,3,3,0,미상(발화원인),미상,미상,미상,미상,미상,,,식품,기타(식품),주거,단독주택,다가구주택(원룸포함),1,30,N,N,N,,,,,,-1.3,,2.8,320,31,,1562
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,8,0,609,104,사용중,0,0,0,149,2020,겨울,1,20200131,231200,1,31,23,12,금요일,송파소방서,거여119안전센터,거여119안전센터,250,300,서울특별시,송파구,거여동,도시,동,127.1426947,37.493537,2,2,0,작동기기,전기적 아크(단락),부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,다세대주택,3,0,N,Y,N,,,,,,1.9,,1.8,270,65,,887
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,985,14,사용중,0,0,0,9,2020,겨울,1,20200205,21000,2,5,2,10,수요일,송파소방서,잠실119안전센터,잠실119안전센터,210,1200,서울특별시,송파구,삼전동,도시,동,127.0905833,37.5060165,6,1,0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),3,0,N,Y,N,,,,,,-7.2,,4.7,320,45,0.7,2000
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,273,99,사용중,0,0,0,15,2020,겨울,1,20200211,231100,2,11,23,11,화요일,송파소방서,거여119안전센터,거여119안전센터,310,824,서울특별시,송파구,거여동,도시,동,127.1473934,37.4912657,1,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택(원룸포함),-1,0,N,N,N,,,,,,7.8,,0.3,0,35,,1060
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,329,93,사용중,0,0,0,40,2020,겨울,1,20200215,123300,2,15,12,33,토요일,송파소방서,잠실119안전센터,잠실119안전센터,500,0,서울특별시,송파구,삼전동,도시,동,127.0888638,37.501902,7,1,0,작동기기,불꽃/ 스파크/ 정전기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,3,0,N,N,N,,,,,,14.5,,2.6,90,42,,923
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,443,65,사용중,0,0,0,467,2020,겨울,1,20200218,2000,2,18,0,20,화요일,송파소방서,가락119안전센터,가락119안전센터,343,558,서울특별시,송파구,가락동,도시,동,127.1254052,37.5021577,2,2,0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4,5,N,N,N,,,,,,-7,,2.2,270,56,2,1997
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,420,111,사용중,0,0,0,364,2020,겨울,1,20200228,193500,2,28,19,35,금요일,송파소방서,잠실119안전센터,잠실119안전센터,356,1000,서울특별시,송파구,삼전동,도시,동,127.0900029,37.5010368,6,1,0,작동기기,기기 전도/복사열,기타,기타,침구/직물류,이불(베개/시트),,,,,주거,공동주택,다세대주택,-1,0,N,N,N,,,,,,4.6,,0.8,50,94,,544
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,384,112,사용중,0,0,0,458,2020,봄,1,20200318,171300,3,18,17,13,수요일,송파소방서,잠실119안전센터,잠실119안전센터,425,600,서울특별시,송파구,삼전동,도시,동,127.0927636,37.5052266,5,3,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,가구,소파,,,,,주거,공동주택,다세대주택,5,0,N,N,N,,,,,,16.7,,2.9,250,19,,1970
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,480,24,사용중,0,0,0,16,2020,봄,1,20200318,171800,3,18,17,18,수요일,송파소방서,잠실119안전센터,잠실119안전센터,443,800,서울특별시,송파구,석촌동,도시,동,127.0995972,37.5020725,6,1,0,작동기기,기기 전도/복사열,방화의심,방화의심,종이/목재/건초등,종이,,,,,주거,단독주택,다가구주택(원룸포함),-1,0,N,N,N,,,,,,16.7,,2.9,250,19,,1970
2.00E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,1,330,174,사용중,0,0,0,402,2020,봄,1,20200325,94600,3,25,9,46,수요일,송파소방서,잠실119안전센터,잠실119안전센터,200,1100,서울특별시,송파구,석촌동,도시,동,127.1002293,37.5035849,4,2,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,공동주택,다세대주택,-1,5,N,N,N,,,,,,10.8,,2,110,31,,1444
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,700,165,사용중,0,0,0,134,2020,봄,1,20200327,191900,3,27,19,19,금요일,송파소방서,방이119안전센터,방이119안전센터,410,200,서울특별시,송파구,방이동,도시,동,127.1152986,37.5098797,2,4,0,작동기기,전기적 아크(단락),전기적 요인,압착/손상에 의한 단락,전기/전자,전선피복,생활기기,세탁기,,,주거,공동주택,다세대주택,4,0,N,N,N,,,,,,11.4,,4.2,320,30,,2000
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,665,150,사용중,0,0,0,4010,2020,봄,1,20200327,215400,3,27,21,54,금요일,송파소방서,가락119안전센터,가락119안전센터,301,1104,서울특별시,송파구,가락동,도시,동,127.1187605,37.4979117,4,2,0,작동기기,전기적 아크(단락),기계적 요인,과열/ 과부하,전기/전자,전기/ 전자기기 기판,주방기기,김치냉장고,전기/전자,전기/ 전자기기 케이스,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),3,30,N,N,N,,,,,,8.8,,3.5,320,30,,2000
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,249,89,사용중,0,0,0,138,2020,봄,2,20200402,160000,4,2,16,0,목요일,송파소방서,잠실119안전센터,잠실119안전센터,130,400,서울특별시,송파구,석촌동,도시,동,127.0992111,37.5016287,6,1,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,불씨/불꽃/화원방치,전기/전자,전기/ 전자기기 케이스,생활기기,기타(생활기기),,,주거,단독주택,다가구주택(원룸포함),1,0,N,N,N,,,,,,14.2,,4.8,250,27,,1609
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,323,108,사용중,0,0,0,402,2020,봄,2,20200410,120400,4,10,12,4,금요일,송파소방서,잠실119안전센터,잠실119안전센터,330,2100,서울특별시,송파구,석촌동,도시,동,127.1026906,37.5049582,6,1,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,주거,단독주택,다가구주택(원룸포함),1,0,N,N,N,,,,,,14,,2.5,250,41,,1619
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,1,0,29,29,사용중,0,0,0,11,2020,봄,2,20200420,141500,4,20,14,15,월요일,송파소방서,거여119안전센터,거여119안전센터,300,200,서울특별시,송파구,마천동,도시,동,127.1527945,37.4981851,2,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,단독주택,1,0,N,N,N,,,,,,10.1,0,4.7,250,90,,747
2.00E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,0,309,159,사용중,0,0,0,204,2020,봄,2,20200430,153400,4,30,15,34,목요일,송파소방서,거여119안전센터,거여119안전센터,225,300,서울특별시,송파구,마천동,도시,동,127.15271,37.5003634,2,1,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,공동주택,다세대주택,3,3,N,N,N,,,,,,23.3,,3.9,270,46,,1831
2.01E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,329,110,사용중,0,0,0,193,2020,봄,2,20200505,152100,5,5,15,21,화요일,송파소방서,거여119안전센터,거여119안전센터,200,1500,서울특별시,송파구,마천동,도시,동,127.1484844,37.5004119,1,1,0,작동기기,기기 전도/복사열,부주의,불씨/불꽃/화원방치,침구/직물류,이불(베개/시트),계절용 기기,전기히터/스토브,,,주거,공동주택,다세대주택,-1,0,N,N,N,,,,,,16.8,,2.3,230,65,,1176
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,8,0,788,157,사용중,0,0,0,51,2020,봄,2,20200512,185800,5,12,18,58,화요일,송파소방서,가락119안전센터,가락119안전센터,400,300,서울특별시,송파구,가락동,도시,동,127.119879,37.4986029,1,4,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,기타 공동주택,7,0,N,Y,N,,,,,,18.1,,3.5,270,53,,2000
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,1223,177,사용중,0,0,0,22,2020,봄,2,20200514,170700,5,14,17,7,목요일,송파소방서,잠실119안전센터,잠실119안전센터,600,11,서울특별시,송파구,석촌동,도시,동,127.1010128,37.505902,4,1,0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전자기기 부속품,주방기기,김치냉장고,,,주거,공동주택,다세대주택,3,0,N,N,N,,,,,,22.8,,0.6,360,26,,2000
2.01E+14,건축/구조물,한식(옥),벽돌조,슬라브가,1,2,1,246,18,사용중,0,0,0,12,2020,봄,2,20200517,222400,5,17,22,24,일요일,송파소방서,거여119안전센터,거여119안전센터,300,550,서울특별시,송파구,마천동,도시,동,127.1525741,37.4990245,2,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택(원룸포함),-1,0,N,N,N,,,,,,19.5,,1.2,50,83,,486
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,977,209,사용중,0,0,0,298,2020,봄,2,20200520,164400,5,20,16,44,수요일,송파소방서,마천119안전센터,마천119안전센터,210,1000,서울특별시,송파구,오금동,도시,동,127.1402704,37.5037143,1,1,0,작동기기,기기 전도/복사열,부주의,기타(부주의),식품,음식물,,,,,주거,공동주택,다세대주택,3,0,N,N,N,,,,,,18.8,,2.3,160,49,,2000
2.01E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,499,173,사용중,0,0,0,23,2020,봄,2,20200521,193900,5,21,19,39,목요일,송파소방서,마천119안전센터,마천119안전센터,439,15,서울특별시,송파구,문정동,도시,동,127.1268131,37.4896828,2,2,0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,플라스틱/ PVC/ 비닐/ 장판,주방기기,김치냉장고,,,주거,공동주택,다세대주택,-1,0,N,N,N,,,,,,20.5,,2.3,320,52,,1518
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,884,275,사용중,0,0,0,596,2020,봄,2,20200525,41100,5,25,4,11,월요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,435,1215,서울특별시,송파구,잠실동,도시,동,127.0876067,37.5070573,6,1,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 기판,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4,11,N,N,N,,,,,,14.1,,2,340,91,,297
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,235,66,사용중,0,0,0,100,2020,봄,2,20200529,180600,5,29,18,6,금요일,송파소방서,거여119안전센터,거여119안전센터,210,100,서울특별시,송파구,거여동,도시,동,127.1407324,37.4940671,1,1,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전기/ 전자기기 케이스,전기설비,저압차단기,,,주거,단독주택,다가구주택(원룸포함),-1,0,N,N,N,,,,,,25.9,,3.1,320,49,,1959
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,695,179,사용중,0,0,0,13,2020,봄,2,20200530,82400,5,30,8,24,토요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,439,0,서울특별시,송파구,잠실동,도시,동,127.0849547,37.5095338,5,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,2,0,N,Y,N,,,,,,19.8,,1.6,70,71,,1281
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,508,148,사용중,0,0,0,9,2020,봄,2,20200530,183900,5,30,18,39,토요일,송파소방서,마천119안전센터,마천119안전센터,400,300,서울특별시,송파구,문정동,도시,동,127.1285988,37.4833961,3,3,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,5,0,N,N,N,,,,,,26.8,,3.1,320,44,,1315
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,664,161,사용중,0,0,0,5,2020,여름,2,20200601,125400,6,1,12,54,월요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,315,100,서울특별시,송파구,잠실동,도시,동,127.0788925,37.5051349,7,2,0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,기타주택,기타 주택,3,0,N,N,N,,,,,,23.1,,4,290,49,,1970
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,380,109,사용중,0,0,0,16,2020,여름,2,20200601,141700,6,1,14,17,월요일,송파소방서,잠실119안전센터,잠실119안전센터,200,0,서울특별시,송파구,석촌동,도시,동,127.0981515,37.5021148,6,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,1,0,N,N,N,,,,,,23.6,,5.1,290,39,,2000
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,5,1,813,155,사용중,0,0,0,11,2020,여름,2,20200605,122300,6,5,12,23,금요일,송파소방서,거여119안전센터,거여119안전센터,235,400,서울특별시,송파구,마천동,도시,동,127.1486294,37.5007765,1,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4,0,N,N,N,,,,,,25.1,,2.2,250,60,,776
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,2266,433,사용중,0,0,0,11,2020,여름,2,20200605,165400,6,5,16,54,금요일,송파소방서,마천119안전센터,마천119안전센터,314,300,서울특별시,송파구,가락동,도시,동,127.1327292,37.4934251,2,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,3,0,N,N,N,,,,,,28.5,,2.6,250,46,,1486
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,504,147,사용중,0,0,0,454,2020,여름,2,20200606,120200,6,6,12,2,토요일,송파소방서,가락119안전센터,가락119안전센터,310,500,서울특별시,송파구,송파동,도시,동,127.1155784,37.50036,3,2,0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,주방기기,핫플래이트,,,주거,공동주택,다세대주택,2,0,N,N,N,,,,,,28.2,,2.4,90,50,,1059
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,208,69,사용중,0,0,0,107,2020,여름,2,20200619,22400,6,19,2,24,금요일,송파소방서,방이119안전센터,방이119안전센터,351,200,서울특별시,송파구,풍납동,도시,동,127.1148656,37.5328881,7,2,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,1,10,N,N,N,,,,,,22,,3.2,70,70,,1989
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,527,132,사용중,0,0,0,110,2020,여름,2,20200624,112500,6,24,11,25,수요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,404,0,서울특별시,송파구,잠실동,도시,동,127.0823398,37.5081106,7,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,3,0,N,N,N,,,,,,21.3,6.6,2.9,90,84,,398
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,313,108,사용중,0,0,0,172,2020,여름,2,20200625,154300,6,25,15,43,목요일,송파소방서,마천119안전센터,마천119안전센터,242,418,서울특별시,송파구,오금동,도시,동,127.1413814,37.5020269,1,1,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,불씨/불꽃/화원방치,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,-1,2,N,N,N,,,,,,23.1,,2.9,180,82,,1922
2.01E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,2,4988,639,사용중,0,0,0,30,2020,여름,2,20200625,185300,6,25,18,53,목요일,송파소방서,마천119안전센터,마천119안전센터,310,1000,서울특별시,송파구,오금동,도시,동,127.1388335,37.5027148,2,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,기타(식품),,,,,주거,공동주택,다세대주택,2,0,N,Y,N,,,,,,22.3,,2.2,200,83,,1681
